window_id,location,start,end,n_samples,gap_frac,event,usable
laboratory_00278,laboratory,2023-03-28 12:42:00,2023-03-28 13:40:00,30,0.0,normal,True
laboratory_00279,laboratory,2023-03-28 13:12:00,2023-03-28 14:10:00,30,0.0,normal,True
laboratory_00280,laboratory,2023-03-28 13:42:00,2023-03-28 14:40:00,30,0.0,normal,True
laboratory_00281,laboratory,2023-03-28 14:12:00,2023-03-28 15:10:00,30,0.033,normal,True
laboratory_00282,laboratory,2023-03-28 14:42:00,2023-03-28 15:40:00,30,0.033,normal,True
laboratory_00283,laboratory,2023-03-28 15:12:00,2023-03-28 16:10:00,30,0.0,normal,True
laboratory_00284,laboratory,2023-03-28 15:42:00,2023-03-28 16:40:00,30,0.0,normal,True
laboratory_00285,laboratory,2023-03-28 16:12:00,2023-03-28 17:10:00,30,0.0,normal,True
laboratory_00286,laboratory,2023-03-28 16:42:00,2023-03-28 17:40:00,30,0.033,normal,True
laboratory_00287,laboratory,2023-03-28 17:12:00,2023-03-28 18:10:00,30,0.033,normal,True
laboratory_00288,laboratory,2023-03-28 17:42:00,2023-03-28 18:40:00,30,0.0,normal,True
laboratory_00289,laboratory,2023-03-28 18:12:00,2023-03-28 19:10:00,30,0.0,normal,True
laboratory_00290,laboratory,2023-03-28 18:42:00,2023-03-28 19:40:00,30,0.0,normal,True
laboratory_00291,laboratory,2023-03-28 19:12:00,2023-03-28 20:10:00,30,0.033,normal,True
laboratory_00292,laboratory,2023-03-28 19:42:00,2023-03-28 20:40:00,30,0.033,normal,True
laboratory_00293,laboratory,2023-03-28 20:12:00,2023-03-28 21:10:00,30,0.0,normal,True
laboratory_00294,laboratory,2023-03-28 20:42:00,2023-03-28 21:40:00,30,0.0,normal,True
laboratory_00295,laboratory,2023-03-28 21:12:00,2023-03-28 22:10:00,30,0.0,normal,True
laboratory_00296,laboratory,2023-03-28 21:42:00,2023-03-28 22:40:00,30,0.033,normal,True
laboratory_00297,laboratory,2023-03-28 22:12:00,2023-03-28 23:10:00,30,0.033,normal,True
laboratory_00298,laboratory,2023-03-28 22:42:00,2023-03-28 23:40:00,30,0.0,normal,True
laboratory_00299,laboratory,2023-03-28 23:12:00,2023-03-29 00:10:00,30,0.0,normal,True
laboratory_00300,laboratory,2023-03-28 23:42:00,2023-03-29 00:40:00,30,0.0,normal,True
laboratory_00301,laboratory,2023-03-29 00:12:00,2023-03-29 01:10:00,30,0.0,normal,True
laboratory_00302,laboratory,2023-03-29 00:42:00,2023-03-29 01:40:00,30,0.033,normal,True
laboratory_00303,laboratory,2023-03-29 01:12:00,2023-03-29 02:10:00,30,0.033,normal,True
laboratory_00304,laboratory,2023-03-29 01:42:00,2023-03-29 02:40:00,30,0.0,normal,True
laboratory_00305,laboratory,2023-03-29 02:12:00,2023-03-29 03:10:00,30,0.0,normal,True
laboratory_00306,laboratory,2023-03-29 02:42:00,2023-03-29 03:40:00,30,0.0,normal,True
laboratory_00307,laboratory,2023-03-29 03:12:00,2023-03-29 04:10:00,30,0.0,normal,True
laboratory_00308,laboratory,2023-03-29 03:42:00,2023-03-29 04:40:00,30,0.033,normal,True
laboratory_00309,laboratory,2023-03-29 04:12:00,2023-03-29 05:10:00,30,0.033,normal,True
laboratory_00310,laboratory,2023-03-29 04:42:00,2023-03-29 05:40:00,30,0.0,normal,True
laboratory_00311,laboratory,2023-03-29 05:12:00,2023-03-29 06:10:00,30,0.0,normal,True
laboratory_00312,laboratory,2023-03-29 05:42:00,2023-03-29 06:40:00,30,0.0,normal,True
laboratory_00313,laboratory,2023-03-29 06:12:00,2023-03-29 07:10:00,30,0.0,normal,True
laboratory_00314,laboratory,2023-03-29 06:42:00,2023-03-29 07:40:00,30,0.033,normal,True
laboratory_00315,laboratory,2023-03-29 07:12:00,2023-03-29 08:10:00,30,0.033,normal,True
laboratory_00316,laboratory,2023-03-29 07:42:00,2023-03-29 08:40:00,30,0.0,normal,True
laboratory_00317,laboratory,2023-03-29 08:12:00,2023-03-29 09:10:00,30,0.0,normal,True
laboratory_00318,laboratory,2023-03-29 08:42:00,2023-03-29 09:40:00,30,0.0,normal,True
laboratory_00319,laboratory,2023-03-29 09:12:00,2023-03-29 10:10:00,30,0.0,normal,True
laboratory_00320,laboratory,2023-03-29 09:42:00,2023-03-29 10:40:00,30,0.033,normal,True
laboratory_00321,laboratory,2023-03-29 10:12:00,2023-03-29 11:10:00,30,0.033,normal,True
laboratory_00322,laboratory,2023-03-29 10:42:00,2023-03-29 11:40:00,30,0.0,normal,True
laboratory_00323,laboratory,2023-03-29 11:12:00,2023-03-29 12:10:00,30,0.0,normal,True
laboratory_00324,laboratory,2023-03-29 11:42:00,2023-03-29 12:40:00,30,0.0,normal,True
laboratory_00325,laboratory,2023-03-29 12:12:00,2023-03-29 13:10:00,30,0.0,normal,True
laboratory_00326,laboratory,2023-03-29 12:42:00,2023-03-29 13:40:00,30,0.033,normal,True
laboratory_00327,laboratory,2023-03-29 13:12:00,2023-03-29 14:10:00,30,0.033,normal,True
laboratory_00328,laboratory,2023-03-29 13:42:00,2023-03-29 14:40:00,30,0.0,normal,True
laboratory_00329,laboratory,2023-03-29 14:12:00,2023-03-29 15:10:00,30,0.0,normal,True
laboratory_00330,laboratory,2023-03-29 14:42:00,2023-03-29 15:40:00,30,0.0,normal,True
laboratory_00331,laboratory,2023-03-29 15:12:00,2023-03-29 16:10:00,30,0.033,normal,True
laboratory_00332,laboratory,2023-03-29 15:42:00,2023-03-29 16:40:00,30,0.033,normal,True
laboratory_00333,laboratory,2023-03-29 16:12:00,2023-03-29 17:10:00,30,0.0,normal,True
laboratory_00334,laboratory,2023-03-29 16:42:00,2023-03-29 17:40:00,30,0.0,normal,True
laboratory_00335,laboratory,2023-03-29 17:12:00,2023-03-29 18:10:00,30,0.0,normal,True
laboratory_00336,laboratory,2023-03-29 17:42:00,2023-03-29 18:40:00,30,0.033,normal,True
laboratory_00337,laboratory,2023-03-29 18:12:00,2023-03-29 19:10:00,30,0.033,normal,True
laboratory_00338,laboratory,2023-03-29 18:42:00,2023-03-29 19:40:00,30,0.0,normal,True
laboratory_00339,laboratory,2023-03-29 19:12:00,2023-03-29 20:10:00,30,0.0,normal,True
laboratory_00340,laboratory,2023-03-29 19:42:00,2023-03-29 20:40:00,30,0.0,normal,True
laboratory_00341,laboratory,2023-03-29 20:12:00,2023-03-29 21:10:00,30,0.033,normal,True
laboratory_00342,laboratory,2023-03-29 20:42:00,2023-03-29 21:40:00,30,0.033,normal,True
laboratory_00343,laboratory,2023-03-29 21:12:00,2023-03-29 22:10:00,30,0.0,normal,True
laboratory_00344,laboratory,2023-03-29 21:42:00,2023-03-29 22:40:00,30,0.0,normal,True
laboratory_00345,laboratory,2023-03-29 22:12:00,2023-03-29 23:10:00,30,0.0,normal,True
laboratory_00346,laboratory,2023-03-29 22:42:00,2023-03-29 23:40:00,30,0.067,normal,True
laboratory_00347,laboratory,2023-03-29 23:12:00,2023-03-30 00:10:00,30,0.067,normal,True
laboratory_00348,laboratory,2023-03-29 23:42:00,2023-03-30 00:40:00,30,0.0,normal,True
laboratory_00349,laboratory,2023-03-30 00:12:00,2023-03-30 01:10:00,30,0.0,normal,True
laboratory_00350,laboratory,2023-03-30 00:42:00,2023-03-30 01:40:00,30,0.0,normal,True
laboratory_00351,laboratory,2023-03-30 01:12:00,2023-03-30 02:10:00,30,0.0,normal,True
laboratory_00352,laboratory,2023-03-30 01:42:00,2023-03-30 02:40:00,30,0.033,normal,True
laboratory_00353,laboratory,2023-03-30 02:12:00,2023-03-30 03:10:00,30,0.033,normal,True
laboratory_00354,laboratory,2023-03-30 02:42:00,2023-03-30 03:40:00,30,0.0,normal,True
laboratory_00355,laboratory,2023-03-30 03:12:00,2023-03-30 04:10:00,30,0.0,normal,True
laboratory_00356,laboratory,2023-03-30 03:42:00,2023-03-30 04:40:00,30,0.0,normal,True
laboratory_00357,laboratory,2023-03-30 04:12:00,2023-03-30 05:10:00,30,0.0,normal,True
laboratory_00358,laboratory,2023-03-30 04:42:00,2023-03-30 05:40:00,30,0.0,normal,True
laboratory_00359,laboratory,2023-03-30 05:12:00,2023-03-30 06:10:00,30,0.033,normal,True
laboratory_00360,laboratory,2023-03-30 05:42:00,2023-03-30 06:40:00,30,0.033,normal,True
laboratory_00361,laboratory,2023-03-30 06:12:00,2023-03-30 07:10:00,30,0.0,normal,True
laboratory_00362,laboratory,2023-03-30 06:42:00,2023-03-30 07:40:00,30,0.0,normal,True
laboratory_00363,laboratory,2023-03-30 07:12:00,2023-03-30 08:10:00,30,0.0,normal,True
laboratory_00364,laboratory,2023-03-30 07:42:00,2023-03-30 08:40:00,30,0.0,normal,True
laboratory_00365,laboratory,2023-03-30 08:12:00,2023-03-30 09:10:00,30,0.033,normal,True
laboratory_00366,laboratory,2023-03-30 08:42:00,2023-03-30 09:40:00,30,0.033,normal,True
laboratory_00367,laboratory,2023-03-30 09:12:00,2023-03-30 10:10:00,30,0.0,normal,True
laboratory_00368,laboratory,2023-03-30 09:42:00,2023-03-30 10:40:00,30,0.0,normal,True
laboratory_00369,laboratory,2023-03-30 10:12:00,2023-03-30 11:10:00,30,0.0,normal,True
laboratory_00370,laboratory,2023-03-30 10:42:00,2023-03-30 11:40:00,30,0.033,normal,True
laboratory_00371,laboratory,2023-03-30 11:12:00,2023-03-30 12:10:00,30,0.033,normal,True
laboratory_00372,laboratory,2023-03-30 11:42:00,2023-03-30 12:40:00,30,0.0,normal,True
laboratory_00373,laboratory,2023-03-30 12:12:00,2023-03-30 13:10:00,30,0.0,normal,True
laboratory_00374,laboratory,2023-03-30 12:42:00,2023-03-30 13:40:00,30,0.0,normal,True
laboratory_00375,laboratory,2023-03-30 13:12:00,2023-03-30 14:10:00,30,0.0,normal,True
laboratory_00376,laboratory,2023-03-30 13:42:00,2023-03-30 14:40:00,30,0.033,normal,True
laboratory_00377,laboratory,2023-03-30 14:12:00,2023-03-30 15:10:00,30,0.033,normal,True
laboratory_00378,laboratory,2023-03-30 14:42:00,2023-03-30 15:40:00,30,0.0,normal,True
laboratory_00379,laboratory,2023-03-30 15:12:00,2023-03-30 16:10:00,30,0.0,normal,True
laboratory_00380,laboratory,2023-03-30 15:42:00,2023-03-30 16:40:00,30,0.0,normal,True
laboratory_00381,laboratory,2023-03-30 16:12:00,2023-03-30 17:10:00,30,0.033,normal,True
laboratory_00382,laboratory,2023-03-30 16:42:00,2023-03-30 17:40:00,30,0.033,normal,True
laboratory_00383,laboratory,2023-03-30 17:12:00,2023-03-30 18:10:00,30,0.0,normal,True
laboratory_00384,laboratory,2023-03-30 17:42:00,2023-03-30 18:40:00,30,0.0,normal,True
laboratory_00385,laboratory,2023-03-30 18:12:00,2023-03-30 19:10:00,30,0.0,normal,True
laboratory_00386,laboratory,2023-03-30 18:42:00,2023-03-30 19:40:00,30,0.033,normal,True
laboratory_00387,laboratory,2023-03-30 19:12:00,2023-03-30 20:10:00,30,0.033,normal,True
laboratory_00388,laboratory,2023-03-30 19:42:00,2023-03-30 20:40:00,30,0.0,normal,True
laboratory_00389,laboratory,2023-03-30 20:12:00,2023-03-30 21:10:00,30,0.0,normal,True
laboratory_00390,laboratory,2023-03-30 20:42:00,2023-03-30 21:40:00,30,0.0,normal,True
laboratory_00391,laboratory,2023-03-30 21:12:00,2023-03-30 22:10:00,30,0.0,normal,True
laboratory_00392,laboratory,2023-03-30 21:42:00,2023-03-30 22:40:00,30,0.033,normal,True
laboratory_00393,laboratory,2023-03-30 22:12:00,2023-03-30 23:10:00,30,0.033,normal,True
laboratory_00394,laboratory,2023-03-30 22:42:00,2023-03-30 23:40:00,30,0.0,normal,True
laboratory_00395,laboratory,2023-03-30 23:12:00,2023-03-31 00:10:00,30,0.0,normal,True
laboratory_00396,laboratory,2023-03-30 23:42:00,2023-03-31 00:40:00,30,0.0,normal,True
laboratory_00397,laboratory,2023-03-31 00:12:00,2023-03-31 01:10:00,30,0.0,normal,True
laboratory_00398,laboratory,2023-03-31 00:42:00,2023-03-31 01:40:00,30,0.033,normal,True
laboratory_00399,laboratory,2023-03-31 01:12:00,2023-03-31 02:10:00,30,0.033,normal,True
laboratory_00400,laboratory,2023-03-31 01:42:00,2023-03-31 02:40:00,30,0.0,normal,True
laboratory_00401,laboratory,2023-03-31 02:12:00,2023-03-31 03:10:00,30,0.0,normal,True
laboratory_00402,laboratory,2023-03-31 02:42:00,2023-03-31 03:40:00,30,0.0,normal,True
laboratory_00403,laboratory,2023-03-31 03:12:00,2023-03-31 04:10:00,30,0.0,normal,True
laboratory_00404,laboratory,2023-03-31 03:42:00,2023-03-31 04:40:00,30,0.033,normal,True
laboratory_00405,laboratory,2023-03-31 04:12:00,2023-03-31 05:10:00,30,0.033,normal,True
laboratory_00406,laboratory,2023-03-31 04:42:00,2023-03-31 05:40:00,30,0.0,normal,True
laboratory_00407,laboratory,2023-03-31 05:12:00,2023-03-31 06:10:00,30,0.0,normal,True
laboratory_00408,laboratory,2023-03-31 05:42:00,2023-03-31 06:40:00,30,0.0,normal,True
laboratory_00409,laboratory,2023-03-31 06:12:00,2023-03-31 07:10:00,30,0.0,normal,True
laboratory_00410,laboratory,2023-03-31 06:42:00,2023-03-31 07:40:00,30,0.033,normal,True
laboratory_00411,laboratory,2023-03-31 07:12:00,2023-03-31 08:10:00,30,0.033,normal,True
laboratory_00412,laboratory,2023-03-31 07:42:00,2023-03-31 08:40:00,30,0.0,normal,True
laboratory_00413,laboratory,2023-03-31 08:12:00,2023-03-31 09:10:00,30,0.0,normal,True
laboratory_00414,laboratory,2023-03-31 08:42:00,2023-03-31 09:40:00,30,0.0,normal,True
laboratory_00415,laboratory,2023-03-31 09:12:00,2023-03-31 10:10:00,30,0.0,normal,True
laboratory_00416,laboratory,2023-03-31 09:42:00,2023-03-31 10:40:00,30,0.033,normal,True
laboratory_00417,laboratory,2023-03-31 10:12:00,2023-03-31 11:10:00,30,0.033,normal,True
laboratory_00418,laboratory,2023-03-31 10:42:00,2023-03-31 11:40:00,30,0.0,normal,True
laboratory_00419,laboratory,2023-03-31 11:12:00,2023-03-31 12:10:00,30,0.0,normal,True
laboratory_00420,laboratory,2023-03-31 11:42:00,2023-03-31 12:40:00,30,0.0,normal,True
laboratory_00421,laboratory,2023-03-31 12:12:00,2023-03-31 13:10:00,30,0.033,normal,True
laboratory_00422,laboratory,2023-03-31 12:42:00,2023-03-31 13:40:00,30,0.033,normal,True
laboratory_00423,laboratory,2023-03-31 13:12:00,2023-03-31 14:10:00,30,0.0,normal,True
laboratory_00424,laboratory,2023-03-31 13:42:00,2023-03-31 14:40:00,30,0.0,normal,True
laboratory_00425,laboratory,2023-03-31 14:12:00,2023-03-31 15:10:00,30,0.0,normal,True
laboratory_00426,laboratory,2023-03-31 14:42:00,2023-03-31 15:40:00,30,0.0,normal,True
laboratory_00427,laboratory,2023-03-31 15:12:00,2023-03-31 16:10:00,30,0.033,normal,True
laboratory_00428,laboratory,2023-03-31 15:42:00,2023-03-31 16:40:00,30,0.033,normal,True
laboratory_00429,laboratory,2023-03-31 16:12:00,2023-03-31 17:10:00,30,0.0,normal,True
laboratory_00430,laboratory,2023-03-31 16:42:00,2023-03-31 17:40:00,30,0.0,normal,True
laboratory_00431,laboratory,2023-03-31 17:12:00,2023-03-31 18:10:00,30,0.0,normal,True
laboratory_00432,laboratory,2023-03-31 17:42:00,2023-03-31 18:40:00,30,0.033,normal,True
laboratory_00433,laboratory,2023-03-31 18:12:00,2023-03-31 19:10:00,30,0.033,normal,True
laboratory_00434,laboratory,2023-03-31 18:42:00,2023-03-31 19:40:00,30,0.0,normal,True
laboratory_00435,laboratory,2023-03-31 19:12:00,2023-03-31 20:10:00,30,0.0,normal,True
laboratory_00436,laboratory,2023-03-31 19:42:00,2023-03-31 20:40:00,30,0.0,normal,True
laboratory_00437,laboratory,2023-03-31 20:12:00,2023-03-31 21:10:00,30,0.033,normal,True
laboratory_00438,laboratory,2023-03-31 20:42:00,2023-03-31 21:40:00,30,0.033,normal,True
laboratory_00439,laboratory,2023-03-31 21:12:00,2023-03-31 22:10:00,30,0.0,normal,True
laboratory_00440,laboratory,2023-03-31 21:42:00,2023-03-31 22:40:00,30,0.0,normal,True
laboratory_00441,laboratory,2023-03-31 22:12:00,2023-03-31 23:10:00,30,0.0,normal,True
laboratory_00442,laboratory,2023-03-31 22:42:00,2023-03-31 23:40:00,30,0.0,normal,True
laboratory_00443,laboratory,2023-03-31 23:12:00,2023-04-01 00:10:00,30,0.033,normal,True
laboratory_00444,laboratory,2023-03-31 23:42:00,2023-04-01 00:40:00,30,0.033,normal,True
laboratory_00445,laboratory,2023-04-01 00:12:00,2023-04-01 01:10:00,30,0.0,normal,True
laboratory_00446,laboratory,2023-04-01 00:42:00,2023-04-01 01:40:00,30,0.0,normal,True
laboratory_00447,laboratory,2023-04-01 01:12:00,2023-04-01 02:10:00,30,0.0,normal,True
laboratory_00448,laboratory,2023-04-01 01:42:00,2023-04-01 02:40:00,30,0.0,normal,True
laboratory_00449,laboratory,2023-04-01 02:12:00,2023-04-01 03:10:00,30,0.0,normal,True
laboratory_00450,laboratory,2023-04-01 02:42:00,2023-04-01 03:40:00,30,0.033,normal,True
laboratory_00451,laboratory,2023-04-01 03:12:00,2023-04-01 04:10:00,30,0.033,normal,True
laboratory_00452,laboratory,2023-04-01 03:42:00,2023-04-01 04:40:00,30,0.0,normal,True
laboratory_00453,laboratory,2023-04-01 04:12:00,2023-04-01 05:10:00,30,0.0,normal,True
laboratory_00454,laboratory,2023-04-01 04:42:00,2023-04-01 05:40:00,30,0.0,normal,True
laboratory_00455,laboratory,2023-04-01 05:12:00,2023-04-01 06:10:00,30,0.0,normal,True
laboratory_00456,laboratory,2023-04-01 05:42:00,2023-04-01 06:40:00,30,0.0,normal,True
laboratory_00457,laboratory,2023-04-01 06:12:00,2023-04-01 07:10:00,30,0.033,normal,True
laboratory_00458,laboratory,2023-04-01 06:42:00,2023-04-01 07:40:00,30,0.033,normal,True
laboratory_00459,laboratory,2023-04-01 07:12:00,2023-04-01 08:10:00,30,0.0,normal,True
laboratory_00460,laboratory,2023-04-01 07:42:00,2023-04-01 08:40:00,30,0.0,normal,True
laboratory_00461,laboratory,2023-04-01 08:12:00,2023-04-01 09:10:00,30,0.0,normal,True
laboratory_00462,laboratory,2023-04-01 08:42:00,2023-04-01 09:40:00,30,0.0,normal,True
laboratory_00463,laboratory,2023-04-01 09:12:00,2023-04-01 10:10:00,30,0.0,normal,True
laboratory_00464,laboratory,2023-04-01 09:42:00,2023-04-01 10:40:00,30,0.033,normal,True
laboratory_00465,laboratory,2023-04-01 10:12:00,2023-04-01 11:10:00,30,0.033,normal,True
laboratory_00466,laboratory,2023-04-01 10:42:00,2023-04-01 11:40:00,30,0.0,normal,True
laboratory_00467,laboratory,2023-04-01 11:12:00,2023-04-01 12:10:00,30,0.0,normal,True
laboratory_00468,laboratory,2023-04-01 11:42:00,2023-04-01 12:40:00,30,0.0,normal,True
laboratory_00469,laboratory,2023-04-01 12:12:00,2023-04-01 13:10:00,30,0.0,normal,True
laboratory_00470,laboratory,2023-04-01 12:42:00,2023-04-01 13:40:00,30,0.033,normal,True
laboratory_00471,laboratory,2023-04-01 13:12:00,2023-04-01 14:10:00,30,0.033,normal,True
laboratory_00472,laboratory,2023-04-01 13:42:00,2023-04-01 14:40:00,30,0.0,normal,True
laboratory_00473,laboratory,2023-04-01 14:12:00,2023-04-01 15:10:00,30,0.0,normal,True
laboratory_00474,laboratory,2023-04-01 14:42:00,2023-04-01 15:40:00,30,0.0,normal,True
laboratory_00475,laboratory,2023-04-01 15:12:00,2023-04-01 16:10:00,30,0.0,normal,True
laboratory_00476,laboratory,2023-04-01 15:42:00,2023-04-01 16:40:00,30,0.033,normal,True
laboratory_00477,laboratory,2023-04-01 16:12:00,2023-04-01 17:10:00,30,0.033,normal,True
laboratory_00478,laboratory,2023-04-01 16:42:00,2023-04-01 17:40:00,30,0.0,normal,True
laboratory_00479,laboratory,2023-04-01 17:12:00,2023-04-01 18:10:00,30,0.0,normal,True
laboratory_00480,laboratory,2023-04-01 17:42:00,2023-04-01 18:40:00,30,0.0,normal,True
laboratory_00481,laboratory,2023-04-01 18:12:00,2023-04-01 19:10:00,30,0.033,normal,True
laboratory_00482,laboratory,2023-04-01 18:42:00,2023-04-01 19:40:00,30,0.033,normal,True
laboratory_00483,laboratory,2023-04-01 19:12:00,2023-04-01 20:10:00,30,0.0,normal,True
laboratory_00484,laboratory,2023-04-01 19:42:00,2023-04-01 20:40:00,30,0.0,normal,True
laboratory_00485,laboratory,2023-04-01 20:12:00,2023-04-01 21:10:00,30,0.0,normal,True
laboratory_00486,laboratory,2023-04-01 20:42:00,2023-04-01 21:40:00,30,0.033,normal,True
laboratory_00487,laboratory,2023-04-01 21:12:00,2023-04-01 22:10:00,30,0.033,normal,True
laboratory_00488,laboratory,2023-04-01 21:42:00,2023-04-01 22:40:00,30,0.0,normal,True
laboratory_00489,laboratory,2023-04-01 22:12:00,2023-04-01 23:10:00,30,0.0,normal,True
laboratory_00490,laboratory,2023-04-01 22:42:00,2023-04-01 23:40:00,30,0.0,normal,True
laboratory_00491,laboratory,2023-04-01 23:12:00,2023-04-02 00:10:00,30,0.033,normal,True
laboratory_00492,laboratory,2023-04-01 23:42:00,2023-04-02 00:40:00,30,0.033,normal,True
laboratory_00493,laboratory,2023-04-02 00:12:00,2023-04-02 01:10:00,30,0.0,normal,True
laboratory_00494,laboratory,2023-04-02 00:42:00,2023-04-02 01:40:00,30,0.0,normal,True
laboratory_00495,laboratory,2023-04-02 01:12:00,2023-04-02 02:10:00,30,0.0,normal,True
laboratory_00496,laboratory,2023-04-02 01:42:00,2023-04-02 02:40:00,30,0.0,normal,True
laboratory_00497,laboratory,2023-04-02 02:12:00,2023-04-02 03:10:00,30,0.033,normal,True
laboratory_00498,laboratory,2023-04-02 02:42:00,2023-04-02 03:40:00,30,0.033,normal,True
laboratory_00499,laboratory,2023-04-02 03:12:00,2023-04-02 04:10:00,30,0.0,normal,True
laboratory_00500,laboratory,2023-04-02 03:42:00,2023-04-02 04:40:00,30,0.0,normal,True
laboratory_00501,laboratory,2023-04-02 04:12:00,2023-04-02 05:10:00,30,0.0,normal,True
laboratory_00502,laboratory,2023-04-02 04:42:00,2023-04-02 05:40:00,30,0.0,normal,True
laboratory_00503,laboratory,2023-04-02 05:12:00,2023-04-02 06:10:00,30,0.0,normal,True
laboratory_00504,laboratory,2023-04-02 05:42:00,2023-04-02 06:40:00,30,0.033,normal,True
laboratory_00505,laboratory,2023-04-02 06:12:00,2023-04-02 07:10:00,30,0.033,normal,True
laboratory_00506,laboratory,2023-04-02 06:42:00,2023-04-02 07:40:00,30,0.0,normal,True
